pid,time_code,item,domain_code,resp
P00963,T3,TOM12,D2,
P00964,T3,TOM12,D2,1.0
P00965,T3,TOM12,D2,0.0
P00966,T3,TOM12,D2,0.0
P00967,T3,TOM12,D2,0.0
P00968,T3,TOM12,D2,0.0
P00969,T3,TOM12,D2,0.0
P00970,T3,TOM12,D2,1.0
P00971,T3,TOM12,D2,1.0
P00972,T3,TOM12,D2,1.0
P00973,T3,TOM12,D2,0.0
P00974,T3,TOM12,D2,0.0
P00975,T3,TOM12,D2,1.0
P00976,T3,TOM12,D2,1.0
P00977,T3,TOM12,D2,1.0
P00978,T3,TOM12,D2,1.0
P00979,T3,TOM12,D2,0.0
P00980,T3,TOM12,D2,1.0
P00981,T3,TOM12,D2,
P00982,T3,TOM12,D2,0.0
P00983,T3,TOM12,D2,0.0
P00984,T3,TOM12,D2,1.0
P00985,T3,TOM12,D2,0.0
P00986,T3,TOM12,D2,1.0
P00987,T3,TOM12,D2,1.0
P00988,T3,TOM12,D2,0.0
P00989,T3,TOM12,D2,1.0
P00990,T3,TOM12,D2,1.0
P00991,T3,TOM12,D2,0.0
P00992,T3,TOM12,D2,0.0
P00993,T3,TOM12,D2,1.0
P00994,T3,TOM12,D2,1.0
P00995,T3,TOM12,D2,0.0
P00996,T3,TOM12,D2,1.0
P00997,T3,TOM12,D2,1.0
P00998,T3,TOM12,D2,0.0
P00999,T3,TOM12,D2,0.0
P01000,T3,TOM12,D2,0.0
P01001,T3,TOM12,D2,0.0
P01002,T3,TOM12,D2,0.0
P01003,T3,TOM12,D2,1.0
P01004,T3,TOM12,D2,1.0
P01005,T3,TOM12,D2,1.0
P01006,T3,TOM12,D2,1.0
P01007,T3,TOM12,D2,
P01008,T3,TOM12,D2,0.0
P01009,T3,TOM12,D2,
P01010,T3,TOM12,D2,0.0
P01011,T3,TOM12,D2,0.0
P01012,T3,TOM12,D2,1.0
P01013,T3,TOM12,D2,
P01014,T3,TOM12,D2,1.0
P01015,T3,TOM12,D2,0.0
P01016,T3,TOM12,D2,0.0
P01017,T3,TOM12,D2,0.0
P01018,T3,TOM12,D2,1.0
P01019,T3,TOM12,D2,1.0
P01020,T3,TOM12,D2,0.0
P01021,T3,TOM12,D2,
P01022,T3,TOM12,D2,0.0
P01023,T3,TOM12,D2,1.0
P01024,T3,TOM12,D2,1.0
P01025,T3,TOM12,D2,1.0
P01026,T3,TOM12,D2,0.0
P01027,T3,TOM12,D2,1.0
P01028,T3,TOM12,D2,0.0
P01029,T3,TOM12,D2,0.0
P01030,T3,TOM12,D2,1.0
P01031,T3,TOM12,D2,
P01032,T3,TOM12,D2,1.0
P01033,T3,TOM12,D2,1.0
P01034,T3,TOM12,D2,0.0
P01035,T3,TOM12,D2,0.0
P01036,T3,TOM12,D2,0.0
P01037,T3,TOM12,D2,1.0
P01038,T3,TOM12,D2,1.0
P01039,T3,TOM12,D2,0.0
P01040,T3,TOM12,D2,0.0
P01041,T3,TOM12,D2,0.0
P01042,T3,TOM12,D2,0.0
P01043,T3,TOM12,D2,1.0
P01044,T3,TOM12,D2,1.0
P01045,T3,TOM12,D2,0.0
P01046,T3,TOM12,D2,
P01047,T3,TOM12,D2,0.0
P01048,T3,TOM12,D2,0.0
P01049,T3,TOM12,D2,0.0
P01050,T3,TOM12,D2,0.0
P01051,T3,TOM12,D2,0.0
P01052,T3,TOM12,D2,0.0
P01053,T3,TOM12,D2,1.0
P01054,T3,TOM12,D2,0.0
P01055,T3,TOM12,D2,1.0
P01056,T3,TOM12,D2,1.0
P01057,T3,TOM12,D2,1.0
P01058,T3,TOM12,D2,1.0
P01059,T3,TOM12,D2,1.0
P01060,T3,TOM12,D2,0.0
P01061,T3,TOM12,D2,1.0
P01062,T3,TOM12,D2,1.0
P01063,T3,TOM12,D2,0.0
P01064,T3,TOM12,D2,1.0
P01065,T3,TOM12,D2,1.0
P01066,T3,TOM12,D2,0.0
P01067,T3,TOM12,D2,1.0
P01068,T3,TOM12,D2,0.0
P01069,T3,TOM12,D2,0.0
P01070,T3,TOM12,D2,1.0
P01071,T3,TOM12,D2,0.0
P01072,T3,TOM12,D2,0.0
P01073,T3,TOM12,D2,0.0
P01074,T3,TOM12,D2,0.0
P01075,T3,TOM12,D2,1.0
P01076,T3,TOM12,D2,0.0
P01077,T3,TOM12,D2,1.0
P01078,T3,TOM12,D2,1.0
P01079,T3,TOM12,D2,1.0
P01080,T3,TOM12,D2,0.0
P01081,T3,TOM12,D2,0.0
P01082,T3,TOM12,D2,1.0
P01083,T3,TOM12,D2,0.0
P01084,T3,TOM12,D2,1.0
P01085,T3,TOM12,D2,0.0
P01086,T3,TOM12,D2,1.0
P01087,T3,TOM12,D2,0.0
P01088,T3,TOM12,D2,1.0
P01089,T3,TOM12,D2,1.0
P01090,T3,TOM12,D2,0.0
P01091,T3,TOM12,D2,0.0
P01092,T3,TOM12,D2,1.0
P01093,T3,TOM12,D2,1.0
P01094,T3,TOM12,D2,0.0
P01095,T3,TOM12,D2,0.0
P01096,T3,TOM12,D2,0.0
P01097,T3,TOM12,D2,0.0
P01098,T3,TOM12,D2,0.0
P01099,T3,TOM12,D2,0.0
P01100,T3,TOM12,D2,0.0
P01101,T3,TOM12,D2,0.0
P01102,T3,TOM12,D2,0.0
P01103,T3,TOM12,D2,1.0
P01104,T3,TOM12,D2,1.0
P01105,T3,TOM12,D2,1.0
P01106,T3,TOM12,D2,1.0
P01107,T3,TOM12,D2,1.0
P01108,T3,TOM12,D2,1.0
P01109,T3,TOM12,D2,0.0
P01110,T3,TOM12,D2,1.0
P01111,T3,TOM12,D2,0.0
P01112,T3,TOM12,D2,0.0
P01113,T3,TOM12,D2,0.0
P01114,T3,TOM12,D2,0.0
P01115,T3,TOM12,D2,0.0
P01116,T3,TOM12,D2,1.0
P01117,T3,TOM12,D2,0.0
P01118,T3,TOM12,D2,0.0
P01119,T3,TOM12,D2,0.0
P01120,T3,TOM12,D2,1.0
P01121,T3,TOM12,D2,0.0
P01122,T3,TOM12,D2,1.0
P01123,T3,TOM12,D2,1.0
P01124,T3,TOM12,D2,1.0
P01125,T3,TOM12,D2,1.0
P01126,T3,TOM12,D2,1.0
P01127,T3,TOM12,D2,0.0
P01128,T3,TOM12,D2,1.0
P01129,T3,TOM12,D2,0.0
P01130,T3,TOM12,D2,1.0
P01131,T3,TOM12,D2,1.0
P01132,T3,TOM12,D2,
P01133,T3,TOM12,D2,1.0
P01134,T3,TOM12,D2,0.0
P01135,T3,TOM12,D2,0.0
P01136,T3,TOM12,D2,0.0
P01137,T3,TOM12,D2,0.0
P01138,T3,TOM12,D2,0.0
P01139,T3,TOM12,D2,1.0
P01140,T3,TOM12,D2,0.0
P01141,T3,TOM12,D2,0.0
P01142,T3,TOM12,D2,1.0
P01143,T3,TOM12,D2,1.0
P01144,T3,TOM12,D2,0.0
P01145,T3,TOM12,D2,
P01146,T3,TOM12,D2,0.0
P01147,T3,TOM12,D2,1.0
P01148,T3,TOM12,D2,0.0
P01149,T3,TOM12,D2,1.0
P01150,T3,TOM12,D2,1.0
P01151,T3,TOM12,D2,1.0
P01152,T3,TOM12,D2,1.0
P01153,T3,TOM12,D2,1.0
P01154,T3,TOM12,D2,1.0
P01155,T3,TOM12,D2,1.0
P01156,T3,TOM12,D2,1.0
P01157,T3,TOM12,D2,1.0
P01158,T3,TOM12,D2,1.0
P01159,T3,TOM12,D2,0.0
P01160,T3,TOM12,D2,
P01161,T3,TOM12,D2,0.0
P01162,T3,TOM12,D2,0.0
P01163,T3,TOM12,D2,1.0
P01164,T3,TOM12,D2,0.0
P01165,T3,TOM12,D2,0.0
P01166,T3,TOM12,D2,0.0
P01167,T3,TOM12,D2,
P01168,T3,TOM12,D2,0.0
P01169,T3,TOM12,D2,1.0
P01170,T3,TOM12,D2,0.0
P01171,T3,TOM12,D2,0.0
P01172,T3,TOM12,D2,1.0
P01173,T3,TOM12,D2,0.0
P01174,T3,TOM12,D2,0.0
P01175,T3,TOM12,D2,0.0
P01176,T3,TOM12,D2,0.0
P01177,T3,TOM12,D2,0.0
P01178,T3,TOM12,D2,0.0
P01179,T3,TOM12,D2,1.0
P01180,T3,TOM12,D2,0.0
P01181,T3,TOM12,D2,0.0
P01182,T3,TOM12,D2,1.0
P01183,T3,TOM12,D2,0.0
P01184,T3,TOM12,D2,0.0
P01185,T3,TOM12,D2,1.0
P01186,T3,TOM12,D2,0.0
P01187,T3,TOM12,D2,1.0
P01188,T3,TOM12,D2,0.0
P01189,T3,TOM12,D2,0.0
P01190,T3,TOM12,D2,0.0
P01191,T3,TOM12,D2,0.0
P01192,T3,TOM12,D2,1.0
P01193,T3,TOM12,D2,0.0
P01194,T3,TOM12,D2,1.0
P01195,T3,TOM12,D2,1.0
P01196,T3,TOM12,D2,0.0
P01197,T3,TOM12,D2,0.0
P01198,T3,TOM12,D2,
P01199,T3,TOM12,D2,0.0
P01200,T3,TOM12,D2,1.0
P00001,T3,TOM13,D2,1.0
P00002,T3,TOM13,D2,1.0
P00003,T3,TOM13,D2,
P00004,T3,TOM13,D2,0.0
P00005,T3,TOM13,D2,0.0
P00006,T3,TOM13,D2,0.0
P00007,T3,TOM13,D2,0.0
P00008,T3,TOM13,D2,1.0
P00009,T3,TOM13,D2,1.0
P00010,T3,TOM13,D2,1.0
P00011,T3,TOM13,D2,0.0
P00012,T3,TOM13,D2,0.0
P00013,T3,TOM13,D2,1.0
P00014,T3,TOM13,D2,0.0
P00015,T3,TOM13,D2,0.0
P00016,T3,TOM13,D2,1.0
P00017,T3,TOM13,D2,1.0
P00018,T3,TOM13,D2,0.0
P00019,T3,TOM13,D2,0.0
P00020,T3,TOM13,D2,1.0
P00021,T3,TOM13,D2,1.0
P00022,T3,TOM13,D2,1.0
P00023,T3,TOM13,D2,0.0
P00024,T3,TOM13,D2,1.0
P00025,T3,TOM13,D2,
P00026,T3,TOM13,D2,0.0
P00027,T3,TOM13,D2,1.0
P00028,T3,TOM13,D2,0.0
P00029,T3,TOM13,D2,1.0
P00030,T3,TOM13,D2,
P00031,T3,TOM13,D2,1.0
P00032,T3,TOM13,D2,1.0
P00033,T3,TOM13,D2,1.0
P00034,T3,TOM13,D2,
P00035,T3,TOM13,D2,1.0
P00036,T3,TOM13,D2,0.0
P00037,T3,TOM13,D2,
P00038,T3,TOM13,D2,1.0
P00039,T3,TOM13,D2,0.0
P00040,T3,TOM13,D2,0.0
P00041,T3,TOM13,D2,0.0
P00042,T3,TOM13,D2,0.0
P00043,T3,TOM13,D2,0.0
P00044,T3,TOM13,D2,0.0
P00045,T3,TOM13,D2,0.0
P00046,T3,TOM13,D2,0.0
P00047,T3,TOM13,D2,1.0
P00048,T3,TOM13,D2,1.0
P00049,T3,TOM13,D2,0.0
P00050,T3,TOM13,D2,1.0
P00051,T3,TOM13,D2,0.0
P00052,T3,TOM13,D2,0.0
P00053,T3,TOM13,D2,1.0
P00054,T3,TOM13,D2,0.0
P00055,T3,TOM13,D2,0.0
P00056,T3,TOM13,D2,1.0
P00057,T3,TOM13,D2,1.0
P00058,T3,TOM13,D2,0.0
P00059,T3,TOM13,D2,1.0
P00060,T3,TOM13,D2,0.0
P00061,T3,TOM13,D2,1.0
P00062,T3,TOM13,D2,1.0
P00063,T3,TOM13,D2,0.0
P00064,T3,TOM13,D2,0.0
P00065,T3,TOM13,D2,1.0
P00066,T3,TOM13,D2,1.0
P00067,T3,TOM13,D2,0.0
P00068,T3,TOM13,D2,1.0
P00069,T3,TOM13,D2,1.0
P00070,T3,TOM13,D2,1.0
P00071,T3,TOM13,D2,0.0
P00072,T3,TOM13,D2,0.0
P00073,T3,TOM13,D2,0.0
P00074,T3,TOM13,D2,1.0
P00075,T3,TOM13,D2,1.0
P00076,T3,TOM13,D2,1.0
P00077,T3,TOM13,D2,0.0
P00078,T3,TOM13,D2,0.0
P00079,T3,TOM13,D2,0.0
P00080,T3,TOM13,D2,0.0
P00081,T3,TOM13,D2,1.0
P00082,T3,TOM13,D2,0.0
P00083,T3,TOM13,D2,1.0
P00084,T3,TOM13,D2,0.0
P00085,T3,TOM13,D2,
P00086,T3,TOM13,D2,0.0
P00087,T3,TOM13,D2,1.0
P00088,T3,TOM13,D2,
P00089,T3,TOM13,D2,1.0
P00090,T3,TOM13,D2,0.0
P00091,T3,TOM13,D2,0.0
P00092,T3,TOM13,D2,1.0
P00093,T3,TOM13,D2,1.0
P00094,T3,TOM13,D2,1.0
P00095,T3,TOM13,D2,1.0
P00096,T3,TOM13,D2,0.0
P00097,T3,TOM13,D2,0.0
P00098,T3,TOM13,D2,0.0
P00099,T3,TOM13,D2,0.0
P00100,T3,TOM13,D2,0.0
P00101,T3,TOM13,D2,0.0
P00102,T3,TOM13,D2,1.0
P00103,T3,TOM13,D2,1.0
P00104,T3,TOM13,D2,1.0
P00105,T3,TOM13,D2,1.0
P00106,T3,TOM13,D2,0.0
P00107,T3,TOM13,D2,
P00108,T3,TOM13,D2,1.0
P00109,T3,TOM13,D2,0.0
P00110,T3,TOM13,D2,0.0
P00111,T3,TOM13,D2,1.0
P00112,T3,TOM13,D2,1.0
P00113,T3,TOM13,D2,0.0
P00114,T3,TOM13,D2,0.0
P00115,T3,TOM13,D2,1.0
P00116,T3,TOM13,D2,1.0
P00117,T3,TOM13,D2,0.0
P00118,T3,TOM13,D2,1.0
P00119,T3,TOM13,D2,0.0
P00120,T3,TOM13,D2,0.0
P00121,T3,TOM13,D2,0.0
P00122,T3,TOM13,D2,1.0
P00123,T3,TOM13,D2,
P00124,T3,TOM13,D2,1.0
P00125,T3,TOM13,D2,1.0
P00126,T3,TOM13,D2,1.0
P00127,T3,TOM13,D2,
P00128,T3,TOM13,D2,0.0
P00129,T3,TOM13,D2,1.0
P00130,T3,TOM13,D2,
P00131,T3,TOM13,D2,0.0
P00132,T3,TOM13,D2,0.0
P00133,T3,TOM13,D2,0.0
P00134,T3,TOM13,D2,1.0
P00135,T3,TOM13,D2,0.0
P00136,T3,TOM13,D2,
P00137,T3,TOM13,D2,0.0
P00138,T3,TOM13,D2,0.0
P00139,T3,TOM13,D2,0.0
P00140,T3,TOM13,D2,1.0
P00141,T3,TOM13,D2,1.0
P00142,T3,TOM13,D2,0.0
P00143,T3,TOM13,D2,
P00144,T3,TOM13,D2,0.0
P00145,T3,TOM13,D2,0.0
P00146,T3,TOM13,D2,1.0
P00147,T3,TOM13,D2,0.0
P00148,T3,TOM13,D2,1.0
P00149,T3,TOM13,D2,0.0
P00150,T3,TOM13,D2,0.0
P00151,T3,TOM13,D2,1.0
P00152,T3,TOM13,D2,1.0
P00153,T3,TOM13,D2,0.0
P00154,T3,TOM13,D2,1.0
P00155,T3,TOM13,D2,1.0
P00156,T3,TOM13,D2,0.0
P00157,T3,TOM13,D2,0.0
P00158,T3,TOM13,D2,1.0
P00159,T3,TOM13,D2,1.0
P00160,T3,TOM13,D2,0.0
P00161,T3,TOM13,D2,0.0
P00162,T3,TOM13,D2,0.0
P00163,T3,TOM13,D2,0.0
P00164,T3,TOM13,D2,1.0
P00165,T3,TOM13,D2,0.0
P00166,T3,TOM13,D2,0.0
P00167,T3,TOM13,D2,1.0
P00168,T3,TOM13,D2,
P00169,T3,TOM13,D2,0.0
P00170,T3,TOM13,D2,0.0
P00171,T3,TOM13,D2,1.0
P00172,T3,TOM13,D2,0.0
P00173,T3,TOM13,D2,0.0
P00174,T3,TOM13,D2,0.0
P00175,T3,TOM13,D2,
P00176,T3,TOM13,D2,1.0
P00177,T3,TOM13,D2,0.0
P00178,T3,TOM13,D2,
P00179,T3,TOM13,D2,0.0
P00180,T3,TOM13,D2,1.0
P00181,T3,TOM13,D2,1.0
P00182,T3,TOM13,D2,1.0
P00183,T3,TOM13,D2,0.0
P00184,T3,TOM13,D2,
P00185,T3,TOM13,D2,
P00186,T3,TOM13,D2,1.0
P00187,T3,TOM13,D2,0.0
P00188,T3,TOM13,D2,0.0
P00189,T3,TOM13,D2,0.0
P00190,T3,TOM13,D2,0.0
P00191,T3,TOM13,D2,1.0
P00192,T3,TOM13,D2,0.0
P00193,T3,TOM13,D2,0.0
P00194,T3,TOM13,D2,1.0
P00195,T3,TOM13,D2,1.0
P00196,T3,TOM13,D2,1.0
P00197,T3,TOM13,D2,0.0
P00198,T3,TOM13,D2,0.0
P00199,T3,TOM13,D2,0.0
P00200,T3,TOM13,D2,1.0
P00201,T3,TOM13,D2,
P00202,T3,TOM13,D2,0.0
P00203,T3,TOM13,D2,1.0
P00204,T3,TOM13,D2,1.0
P00205,T3,TOM13,D2,0.0
P00206,T3,TOM13,D2,1.0
P00207,T3,TOM13,D2,1.0
P00208,T3,TOM13,D2,0.0
P00209,T3,TOM13,D2,1.0
P00210,T3,TOM13,D2,0.0
P00211,T3,TOM13,D2,0.0
P00212,T3,TOM13,D2,0.0
P00213,T3,TOM13,D2,1.0
P00214,T3,TOM13,D2,1.0
P00215,T3,TOM13,D2,0.0
P00216,T3,TOM13,D2,1.0
P00217,T3,TOM13,D2,0.0
P00218,T3,TOM13,D2,0.0
P00219,T3,TOM13,D2,0.0
P00220,T3,TOM13,D2,0.0
P00221,T3,TOM13,D2,0.0
P00222,T3,TOM13,D2,1.0
P00223,T3,TOM13,D2,1.0
P00224,T3,TOM13,D2,1.0
P00225,T3,TOM13,D2,1.0
P00226,T3,TOM13,D2,0.0
P00227,T3,TOM13,D2,1.0
P00228,T3,TOM13,D2,1.0
P00229,T3,TOM13,D2,1.0
P00230,T3,TOM13,D2,1.0
P00231,T3,TOM13,D2,
P00232,T3,TOM13,D2,1.0
P00233,T3,TOM13,D2,0.0
P00234,T3,TOM13,D2,0.0
P00235,T3,TOM13,D2,0.0
P00236,T3,TOM13,D2,1.0
P00237,T3,TOM13,D2,1.0
P00238,T3,TOM13,D2,0.0
P00239,T3,TOM13,D2,1.0
P00240,T3,TOM13,D2,1.0
P00241,T3,TOM13,D2,0.0
P00242,T3,TOM13,D2,0.0
P00243,T3,TOM13,D2,1.0
P00244,T3,TOM13,D2,1.0
P00245,T3,TOM13,D2,1.0
P00246,T3,TOM13,D2,1.0
P00247,T3,TOM13,D2,1.0
P00248,T3,TOM13,D2,0.0
P00249,T3,TOM13,D2,0.0
P00250,T3,TOM13,D2,0.0
P00251,T3,TOM13,D2,0.0
P00252,T3,TOM13,D2,0.0
P00253,T3,TOM13,D2,0.0
P00254,T3,TOM13,D2,1.0
P00255,T3,TOM13,D2,1.0
P00256,T3,TOM13,D2,1.0
P00257,T3,TOM13,D2,1.0
P00258,T3,TOM13,D2,0.0
P00259,T3,TOM13,D2,0.0
P00260,T3,TOM13,D2,1.0
P00261,T3,TOM13,D2,1.0
P00262,T3,TOM13,D2,1.0
P00263,T3,TOM13,D2,0.0
P00264,T3,TOM13,D2,1.0
P00265,T3,TOM13,D2,1.0
P00266,T3,TOM13,D2,0.0
P00267,T3,TOM13,D2,0.0
P00268,T3,TOM13,D2,0.0
P00269,T3,TOM13,D2,1.0
P00270,T3,TOM13,D2,1.0
P00271,T3,TOM13,D2,1.0
P00272,T3,TOM13,D2,0.0
P00273,T3,TOM13,D2,0.0
P00274,T3,TOM13,D2,0.0
P00275,T3,TOM13,D2,
P00276,T3,TOM13,D2,
P00277,T3,TOM13,D2,1.0
P00278,T3,TOM13,D2,
P00279,T3,TOM13,D2,1.0
P00280,T3,TOM13,D2,1.0
P00281,T3,TOM13,D2,0.0
P00282,T3,TOM13,D2,1.0
P00283,T3,TOM13,D2,1.0
P00284,T3,TOM13,D2,0.0
P00285,T3,TOM13,D2,0.0
P00286,T3,TOM13,D2,0.0
P00287,T3,TOM13,D2,1.0
P00288,T3,TOM13,D2,
P00289,T3,TOM13,D2,0.0
P00290,T3,TOM13,D2,0.0
P00291,T3,TOM13,D2,0.0
P00292,T3,TOM13,D2,0.0
P00293,T3,TOM13,D2,0.0
P00294,T3,TOM13,D2,0.0
P00295,T3,TOM13,D2,1.0
P00296,T3,TOM13,D2,0.0
P00297,T3,TOM13,D2,0.0
P00298,T3,TOM13,D2,0.0
P00299,T3,TOM13,D2,1.0
P00300,T3,TOM13,D2,0.0
P00301,T3,TOM13,D2,0.0
P00302,T3,TOM13,D2,1.0
P00303,T3,TOM13,D2,
P00304,T3,TOM13,D2,1.0
P00305,T3,TOM13,D2,0.0
P00306,T3,TOM13,D2,0.0
P00307,T3,TOM13,D2,1.0
P00308,T3,TOM13,D2,0.0
P00309,T3,TOM13,D2,1.0
P00310,T3,TOM13,D2,0.0
P00311,T3,TOM13,D2,1.0
P00312,T3,TOM13,D2,1.0
P00313,T3,TOM13,D2,1.0
P00314,T3,TOM13,D2,0.0
P00315,T3,TOM13,D2,0.0
P00316,T3,TOM13,D2,1.0
P00317,T3,TOM13,D2,0.0
P00318,T3,TOM13,D2,
P00319,T3,TOM13,D2,1.0
P00320,T3,TOM13,D2,1.0
P00321,T3,TOM13,D2,0.0
P00322,T3,TOM13,D2,1.0
P00323,T3,TOM13,D2,0.0
P00324,T3,TOM13,D2,0.0
P00325,T3,TOM13,D2,0.0
P00326,T3,TOM13,D2,1.0
P00327,T3,TOM13,D2,1.0
P00328,T3,TOM13,D2,0.0
P00329,T3,TOM13,D2,1.0
P00330,T3,TOM13,D2,0.0
P00331,T3,TOM13,D2,1.0
P00332,T3,TOM13,D2,1.0
P00333,T3,TOM13,D2,0.0
P00334,T3,TOM13,D2,
P00335,T3,TOM13,D2,1.0
P00336,T3,TOM13,D2,0.0
P00337,T3,TOM13,D2,0.0
P00338,T3,TOM13,D2,0.0
P00339,T3,TOM13,D2,0.0
P00340,T3,TOM13,D2,1.0
P00341,T3,TOM13,D2,0.0
P00342,T3,TOM13,D2,0.0
P00343,T3,TOM13,D2,1.0
P00344,T3,TOM13,D2,0.0
P00345,T3,TOM13,D2,
P00346,T3,TOM13,D2,1.0
P00347,T3,TOM13,D2,0.0
P00348,T3,TOM13,D2,1.0
P00349,T3,TOM13,D2,0.0
P00350,T3,TOM13,D2,1.0
P00351,T3,TOM13,D2,0.0
P00352,T3,TOM13,D2,0.0
P00353,T3,TOM13,D2,
P00354,T3,TOM13,D2,0.0
P00355,T3,TOM13,D2,1.0
P00356,T3,TOM13,D2,0.0
P00357,T3,TOM13,D2,1.0
P00358,T3,TOM13,D2,0.0
P00359,T3,TOM13,D2,0.0
P00360,T3,TOM13,D2,0.0
P00361,T3,TOM13,D2,0.0
P00362,T3,TOM13,D2,0.0
P00363,T3,TOM13,D2,0.0
P00364,T3,TOM13,D2,1.0
P00365,T3,TOM13,D2,0.0
P00366,T3,TOM13,D2,
P00367,T3,TOM13,D2,0.0
P00368,T3,TOM13,D2,0.0
P00369,T3,TOM13,D2,1.0
P00370,T3,TOM13,D2,
P00371,T3,TOM13,D2,0.0
P00372,T3,TOM13,D2,0.0
P00373,T3,TOM13,D2,0.0
P00374,T3,TOM13,D2,1.0
P00375,T3,TOM13,D2,0.0
P00376,T3,TOM13,D2,1.0
P00377,T3,TOM13,D2,1.0
P00378,T3,TOM13,D2,0.0
P00379,T3,TOM13,D2,
P00380,T3,TOM13,D2,1.0
P00381,T3,TOM13,D2,0.0
P00382,T3,TOM13,D2,0.0
P00383,T3,TOM13,D2,1.0
P00384,T3,TOM13,D2,0.0
P00385,T3,TOM13,D2,0.0
P00386,T3,TOM13,D2,1.0
P00387,T3,TOM13,D2,0.0
P00388,T3,TOM13,D2,0.0
P00389,T3,TOM13,D2,1.0
P00390,T3,TOM13,D2,0.0
P00391,T3,TOM13,D2,1.0
P00392,T3,TOM13,D2,1.0
P00393,T3,TOM13,D2,0.0
P00394,T3,TOM13,D2,1.0
P00395,T3,TOM13,D2,1.0
P00396,T3,TOM13,D2,1.0
P00397,T3,TOM13,D2,0.0
P00398,T3,TOM13,D2,0.0
P00399,T3,TOM13,D2,0.0
P00400,T3,TOM13,D2,0.0
P00401,T3,TOM13,D2,1.0
P00402,T3,TOM13,D2,
P00403,T3,TOM13,D2,1.0
P00404,T3,TOM13,D2,1.0
P00405,T3,TOM13,D2,0.0
P00406,T3,TOM13,D2,0.0
P00407,T3,TOM13,D2,1.0
P00408,T3,TOM13,D2,0.0
P00409,T3,TOM13,D2,0.0
P00410,T3,TOM13,D2,1.0
P00411,T3,TOM13,D2,0.0
P00412,T3,TOM13,D2,0.0
P00413,T3,TOM13,D2,1.0
P00414,T3,TOM13,D2,0.0
P00415,T3,TOM13,D2,0.0
P00416,T3,TOM13,D2,0.0
P00417,T3,TOM13,D2,0.0
P00418,T3,TOM13,D2,1.0
P00419,T3,TOM13,D2,0.0
P00420,T3,TOM13,D2,0.0
P00421,T3,TOM13,D2,0.0
P00422,T3,TOM13,D2,1.0
P00423,T3,TOM13,D2,1.0
P00424,T3,TOM13,D2,1.0
P00425,T3,TOM13,D2,0.0
P00426,T3,TOM13,D2,0.0
P00427,T3,TOM13,D2,1.0
P00428,T3,TOM13,D2,0.0
P00429,T3,TOM13,D2,1.0
P00430,T3,TOM13,D2,1.0
P00431,T3,TOM13,D2,0.0
P00432,T3,TOM13,D2,0.0
P00433,T3,TOM13,D2,0.0
P00434,T3,TOM13,D2,1.0
P00435,T3,TOM13,D2,0.0
P00436,T3,TOM13,D2,
P00437,T3,TOM13,D2,0.0
P00438,T3,TOM13,D2,0.0
P00439,T3,TOM13,D2,1.0
P00440,T3,TOM13,D2,
P00441,T3,TOM13,D2,0.0
P00442,T3,TOM13,D2,0.0
P00443,T3,TOM13,D2,0.0
P00444,T3,TOM13,D2,0.0
P00445,T3,TOM13,D2,1.0
P00446,T3,TOM13,D2,0.0
P00447,T3,TOM13,D2,1.0
P00448,T3,TOM13,D2,1.0
P00449,T3,TOM13,D2,1.0
P00450,T3,TOM13,D2,
P00451,T3,TOM13,D2,0.0
P00452,T3,TOM13,D2,0.0
P00453,T3,TOM13,D2,1.0
P00454,T3,TOM13,D2,0.0
P00455,T3,TOM13,D2,1.0
P00456,T3,TOM13,D2,1.0
P00457,T3,TOM13,D2,1.0
P00458,T3,TOM13,D2,0.0
P00459,T3,TOM13,D2,0.0
P00460,T3,TOM13,D2,0.0
P00461,T3,TOM13,D2,0.0
P00462,T3,TOM13,D2,0.0
P00463,T3,TOM13,D2,1.0
P00464,T3,TOM13,D2,1.0
P00465,T3,TOM13,D2,1.0
P00466,T3,TOM13,D2,1.0
P00467,T3,TOM13,D2,0.0
P00468,T3,TOM13,D2,1.0
P00469,T3,TOM13,D2,0.0
P00470,T3,TOM13,D2,1.0
P00471,T3,TOM13,D2,0.0
P00472,T3,TOM13,D2,
P00473,T3,TOM13,D2,1.0
P00474,T3,TOM13,D2,0.0
P00475,T3,TOM13,D2,0.0
P00476,T3,TOM13,D2,0.0
P00477,T3,TOM13,D2,0.0
P00478,T3,TOM13,D2,0.0
P00479,T3,TOM13,D2,1.0
P00480,T3,TOM13,D2,0.0
P00481,T3,TOM13,D2,0.0
P00482,T3,TOM13,D2,1.0
P00483,T3,TOM13,D2,1.0
P00484,T3,TOM13,D2,0.0
P00485,T3,TOM13,D2,0.0
P00486,T3,TOM13,D2,0.0
P00487,T3,TOM13,D2,0.0
P00488,T3,TOM13,D2,
P00489,T3,TOM13,D2,0.0
P00490,T3,TOM13,D2,0.0
P00491,T3,TOM13,D2,0.0
P00492,T3,TOM13,D2,0.0
P00493,T3,TOM13,D2,0.0
P00494,T3,TOM13,D2,1.0
P00495,T3,TOM13,D2,1.0
P00496,T3,TOM13,D2,1.0
P00497,T3,TOM13,D2,1.0
P00498,T3,TOM13,D2,0.0
P00499,T3,TOM13,D2,1.0
P00500,T3,TOM13,D2,0.0
P00501,T3,TOM13,D2,
P00502,T3,TOM13,D2,1.0
P00503,T3,TOM13,D2,1.0
P00504,T3,TOM13,D2,1.0
P00505,T3,TOM13,D2,0.0
P00506,T3,TOM13,D2,0.0
